parent_id,judul,tipe_dokumen,kelompok,kategori,sumber,tanggal,url_sumber,file_asal,file_upload,sha256,ukuran_byte,jumlah_baris_data,siap_upload
deskriptif__objek_wisata__taman_wisata_tangkiling,Taman Wisata Tangkiling,pdf,deskriptif,objek_wisata,post,2024-08-15,https://disparbudpora.palangkaraya.go.id/taman-wisata-tangkiling/,deskriptif/objek_wisata/taman_wisata_tangkiling.pdf,documents/deskriptif/objek_wisata/taman_wisata_tangkiling.pdf,71f8974d4afba4365e0ed91e6bb608c6d16d2e499bcc53fe03557700c1cfcea2,2686,,ya
deskriptif__objek_wisata__matan_andau_resort,Matan Andau Resort,pdf,deskriptif,objek_wisata,post,2024-08-14,https://disparbudpora.palangkaraya.go.id/matan-andau-resort/,deskriptif/objek_wisata/matan_andau_resort.pdf,documents/deskriptif/objek_wisata/matan_andau_resort.pdf,760e993bfcf9c03f81ee03e16e28a96dc8ed12ba5794778a4c32ac985aead7db,3272,,ya
deskriptif__objek_wisata__arboretum_nyaru_menteng,Arboretum Nyaru Menteng,pdf,deskriptif,objek_wisata,post,2024-08-13,https://disparbudpora.palangkaraya.go.id/arboretum-nyaru-menteng-2/,deskriptif/objek_wisata/arboretum_nyaru_menteng_2.pdf,documents/deskriptif/objek_wisata/arboretum_nyaru_menteng.pdf,c8a2c2c215cd3e8b420a37ebb5dfa8362fce5779a0af62fef5491478080382aa,2612,,ya
deskriptif__objek_wisata__pulau_kaja,Pulau Kaja,pdf,deskriptif,objek_wisata,post,2024-08-12,https://disparbudpora.palangkaraya.go.id/pulau-kaja/,deskriptif/objek_wisata/pulau_kaja.pdf,documents/deskriptif/objek_wisata/pulau_kaja.pdf,0fe02f9c7d4c96c998df3f96f1714a53649e919201b440f464e4bac097fe1f41,2742,,ya
deskriptif__objek_wisata__wisata_sei_gohong,Wisata Sei Gohong,pdf,deskriptif,objek_wisata,post,2024-08-07,https://disparbudpora.palangkaraya.go.id/5450-2/,deskriptif/objek_wisata/5450_2.pdf,documents/deskriptif/objek_wisata/wisata_sei_gohong.pdf,796dacb8fb1fbac078c004314db3dc4377e7f6e9f2c4e170499a9bca588dc759,2588,,ya
deskriptif__objek_wisata__kereng_bangkirai,Kereng Bangkirai,pdf,deskriptif,objek_wisata,post,2024-08-06,https://disparbudpora.palangkaraya.go.id/kereng-bangkirai/,deskriptif/objek_wisata/kereng_bangkirai.pdf,documents/deskriptif/objek_wisata/kereng_bangkirai.pdf,3663a9be2aba712a8116a1fc01f57c4cffeea610cd342538c5e3f9c662aab75f,2798,,ya
deskriptif__artikel_dan_berita__final_pemilihan_putra_putri_pariwisata_palangka_raya_tahun_2024,Final Pemilihan Putra Putri Pariwisata Palangka Raya Tahun 2024,pdf,deskriptif,artikel_dan_berita,post,2024-07-22,https://disparbudpora.palangkaraya.go.id/final-pemilihan-putra-putri-pariwisata-palangka-raya-tahun-2024/,deskriptif/artikel_dan_berita_pariwisata/final_pemilihan_putra_putri_pariwisata_palangka_raya_tahun_2024.pdf,documents/deskriptif/artikel_dan_berita/final_pemilihan_putra_putri_pariwisata_palangka_raya_tahun_2024.pdf,6ea3de1544241d9fdccece970da378e398e2ba4fe0e25fae01b449f59f2adff3,2428,,ya
deskriptif__artikel_dan_berita__bantu_kereng_bangkirai_maju_di_kompetisi_obyek_wisata_se_indonesia,Bantu Kereng Bangkirai Maju di Kompetisi Obyek Wisata Se-Indonesia,pdf,deskriptif,artikel_dan_berita,post,2023-03-30,https://disparbudpora.palangkaraya.go.id/bantu-kereng-bangkirai-maju-di-kompetisi-obyek-wisata-se-indonesia/,deskriptif/artikel_dan_berita_pariwisata/bantu_kereng_bangkirai_maju_di_kompetisi_obyek_wisata_se_indonesia.pdf,documents/deskriptif/artikel_dan_berita/bantu_kereng_bangkirai_maju_di_kompetisi_obyek_wisata_se_indonesia.pdf,d6cadcddb0a60d0e67b1a3a78cc0333c1cd056faa3366e9ecc3a08474c7706e7,2372,,ya
deskriptif__artikel_dan_berita__pemilihan_putra_putri_pariwisata_kota_palangka_raya_tahun_2023,Pemilihan Putra Putri Pariwisata Kota Palangka Raya Tahun 2023,pdf,deskriptif,artikel_dan_berita,post,2023-03-24,https://disparbudpora.palangkaraya.go.id/pemilihan-putra-putri-pariwisata-kota-palangka-raya-tahun-2023/,deskriptif/artikel_dan_berita_pariwisata/pemilihan_putra_putri_pariwisata_kota_palangka_raya_tahun_2023.pdf,documents/deskriptif/artikel_dan_berita/pemilihan_putra_putri_pariwisata_kota_palangka_raya_tahun_2023.pdf,ba91d12bd9f9dda6f0ed3f6b4cc62ec384076cc07cfc01d6378de3e78e989274,3460,,ya
deskriptif__artikel_dan_berita__putra_putri_parawisata_sambut_peserta_raker_apeksi_regional_kalimantan,Putra Putri Parawisata Sambut Peserta RAKER APEKSI Regional Kalimantan,pdf,deskriptif,artikel_dan_berita,post,2022-10-25,https://disparbudpora.palangkaraya.go.id/putra-putri-parawisata-sambuti-peserta-rapat-kerja-komwil-v-apeksi-regional-kalimantan/,deskriptif/artikel_dan_berita_pariwisata/putra_putri_parawisata_sambuti_peserta_rapat_kerja_komwil_v_apeksi_regional_kalimantan.pdf,documents/deskriptif/artikel_dan_berita/putra_putri_parawisata_sambut_peserta_raker_apeksi_regional_kalimantan.pdf,7bfb6b8e379ba6cc0f4d29bbe2dedb0e9c3cf710380abd83a06dcc1d2f858a7a,2182,,ya
deskriptif__artikel_dan_berita__pelatihan_pemasaran_parawisata_aparatur_sipil_negara_provinsi_kalimantan_tengah,Pelatihan Pemasaran Parawisata Aparatur Sipil Negara Provinsi Kalimantan Tengah,pdf,deskriptif,artikel_dan_berita,post,2022-10-25,https://disparbudpora.palangkaraya.go.id/pelatihan-pemasaran-parawisata-aparatur-sipil-negara-provinsi-kalimantang-tengah/,deskriptif/artikel_dan_berita_pariwisata/pelatihan_pemasaran_parawisata_aparatur_sipil_negara_provinsi_kalimantang_tengah.pdf,documents/deskriptif/artikel_dan_berita/pelatihan_pemasaran_parawisata_aparatur_sipil_negara_provinsi_kalimantan_tengah.pdf,7145123fa25e0e2860ab49807f3c807af02bc9ee4e521d517d7b349c31ee729b,2160,,ya
deskriptif__artikel_dan_berita__kunjungan_komisi_ii_dprd_kab_barito_kuala_di_wisata_air_hitam_kereng_bangkirai,Kunjungan Komisi II DPRD Kab Barito Kuala di Wisata Air Hitam Kereng Bangkirai,pdf,deskriptif,artikel_dan_berita,post,2022-10-14,https://disparbudpora.palangkaraya.go.id/kunjungan-komisi-ii-dprd-kab-barito-kuala-ke-wisata-air-hitam-kereng-bangkirai/,deskriptif/artikel_dan_berita_pariwisata/kunjungan_komisi_ii_dprd_kab_barito_kuala_ke_wisata_air_hitam_kereng_bangkirai.pdf,documents/deskriptif/artikel_dan_berita/kunjungan_komisi_ii_dprd_kab_barito_kuala_di_wisata_air_hitam_kereng_bangkirai.pdf,80a5309bdda76cead989e9db3cdd527a4dea242eb34ede7d28d250bb179fadf1,2285,,ya
deskriptif__artikel_dan_berita__sosialisasi_sadar_wisata_di_dermaga_kereng_bangkirai,Sosialisasi Sadar Wisata di Dermaga Kereng Bangkirai,pdf,deskriptif,artikel_dan_berita,post,2022-10-13,https://disparbudpora.palangkaraya.go.id/sosialisasi-sadar-wisata-di-dermaga-kereng-bangkirai/,deskriptif/artikel_dan_berita_pariwisata/sosialisasi_sadar_wisata_di_dermaga_kereng_bangkirai.pdf,documents/deskriptif/artikel_dan_berita/sosialisasi_sadar_wisata_di_dermaga_kereng_bangkirai.pdf,c96813bdbde99f40f38887d5663f5981fe5b6171aef90e526c272197f5c97fdc,2070,,ya
deskriptif__artikel_dan_berita__kerja_bakti_di_pasar_kahayan_kota_palangka_raya,Kerja Bakti di Pasar Kahayan Kota Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2022-10-13,https://disparbudpora.palangkaraya.go.id/kerja-bakti-di-pasar-kahayan-kota-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/kerja_bakti_di_pasar_kahayan_kota_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/kerja_bakti_di_pasar_kahayan_kota_palangka_raya.pdf,8c59bcf1a6fe9475cb2bf805ed0a6150072009d0ffd629420053a5e3087f33d7,2072,,ya
deskriptif__artikel_dan_berita__persiapan_rakerwil_v_apeksi_kota_palangka_raya_di_kereng_bangkirai,Persiapan RAKERWIL V APEKSI Kota Palangka Raya di Kereng Bangkirai,pdf,deskriptif,artikel_dan_berita,post,2022-10-13,https://disparbudpora.palangkaraya.go.id/persiapan-rakerwil-v-apeksi-kota-palangka-raya-di-kereng-bangkirai/,deskriptif/artikel_dan_berita_pariwisata/persiapan_rakerwil_v_apeksi_kota_palangka_raya_di_kereng_bangkirai.pdf,documents/deskriptif/artikel_dan_berita/persiapan_rakerwil_v_apeksi_kota_palangka_raya_di_kereng_bangkirai.pdf,1bbf204c0847c9bfbf68b34d3f16b5bd18c164968b68f0e8876b0612b6d43691,2223,,ya
deskriptif__artikel_dan_berita__sungai_kahayan_sebagai_urat_nadi_perekonomian_masyarakat_kota_palangka_raya,SUNGAI KAHAYAN SEBAGAI URAT NADI PEREKONOMIAN MASYARAKAT KOTA PALANGKA RAYA,pdf,deskriptif,artikel_dan_berita,post,2022-07-15,https://disparbudpora.palangkaraya.go.id/menyusuri-palangkaraya-tempo-doeloe-di-bantaran-sungai-kahayan/,deskriptif/artikel_dan_berita_pariwisata/menyusuri_palangkaraya_tempo_doeloe_di_bantaran_sungai_kahayan.pdf,documents/deskriptif/artikel_dan_berita/sungai_kahayan_sebagai_urat_nadi_perekonomian_masyarakat_kota_palangka_raya.pdf,7918bf2bbe5a6fbc1d8f6266c3a9f65631e99be3721eea1aa7f1c56f7bf9c28f,3431,,ya
deskriptif__objek_wisata__gelar_seni_budaya_meriahkan_hut_pemerintah_kota_palangka_raya,Gelar Seni Budaya Meriahkan HUT Pemerintah Kota Palangka Raya,pdf,deskriptif,objek_wisata,post,2022-06-19,https://disparbudpora.palangkaraya.go.id/gelar-seni-budaya-meriahkan-hut-pemerintah-kota-palangka-raya/,deskriptif/objek_wisata/gelar_seni_budaya_meriahkan_hut_pemerintah_kota_palangka_raya.pdf,documents/deskriptif/objek_wisata/gelar_seni_budaya_meriahkan_hut_pemerintah_kota_palangka_raya.pdf,25d54251814829dbb14eeb503a07a14959ae85d58f32a229d3f116909837b019,2992,,ya
deskriptif__objek_wisata__hadiri_dan_saksikan_gelar_seni_budaya,Hadiri dan Saksikan Gelar Seni Budaya,pdf,deskriptif,objek_wisata,post,2022-06-18,https://disparbudpora.palangkaraya.go.id/hadiri-dan-saksikan-gelar-seni-budaya/,deskriptif/objek_wisata/hadiri_dan_saksikan_gelar_seni_budaya.pdf,documents/deskriptif/objek_wisata/hadiri_dan_saksikan_gelar_seni_budaya.pdf,4b2095bb0ee715cbccfd5b9bbba48042ed67d76640cab5751a95806df7f16e1e,2113,,ya
deskriptif__objek_wisata__walikota_lepas_atlet_popprov_2022,WALIKOTA LEPAS ATLET POPPROV 2022,pdf,deskriptif,objek_wisata,post,2022-06-18,https://disparbudpora.palangkaraya.go.id/walikota-lepas-atlet-popprov-2022/,deskriptif/objek_wisata/walikota_lepas_atlet_popprov_2022.pdf,documents/deskriptif/objek_wisata/walikota_lepas_atlet_popprov_2022.pdf,1df61949bc1bee5dc35d426d7a90473d9b4e9770ec99d6b9b4e2995438eb1449,2820,,ya
deskriptif__objek_wisata__disparbudpora_pelihara_cagar_budaya_di_kota_palangka_raya,DISPARBUDPORA PELIHARA CAGAR BUDAYA DI KOTA PALANGKA RAYA,pdf,deskriptif,objek_wisata,post,2022-06-17,https://disparbudpora.palangkaraya.go.id/disparbudpora-pelihara-cagar-budaya-di-kota-palangka-raya/,deskriptif/objek_wisata/disparbudpora_pelihara_cagar_budaya_di_kota_palangka_raya.pdf,documents/deskriptif/objek_wisata/disparbudpora_pelihara_cagar_budaya_di_kota_palangka_raya.pdf,40a0eb05548cc0eb2d1f6487b74282a24b00fae3542753145469eef97cf6b3d4,3164,,ya
deskriptif__objek_wisata__plt_kadis_parbudpora_purna_tugas,PLT KADIS PARBUDPORA PURNA TUGAS,pdf,deskriptif,objek_wisata,post,2022-06-02,https://disparbudpora.palangkaraya.go.id/plt-kadis-parbudpora-purna-tugas/,deskriptif/objek_wisata/plt_kadis_parbudpora_purna_tugas.pdf,documents/deskriptif/objek_wisata/plt_kadis_parbudpora_purna_tugas.pdf,8e7a54c820e974cb0b75700542d84fe18c2b42b035a2b51e7def7ae53f5905f4,2954,,ya
deskriptif__objek_wisata__kontingen_kota_palangka_raya_raih_juara_umum,KONTINGEN KOTA PALANGKA RAYA RAIH JUARA UMUM,pdf,deskriptif,objek_wisata,post,2022-05-23,https://disparbudpora.palangkaraya.go.id/kontingen-kota-palangka-raya-raih-juara-umum/,deskriptif/objek_wisata/kontingen_kota_palangka_raya_raih_juara_umum.pdf,documents/deskriptif/objek_wisata/kontingen_kota_palangka_raya_raih_juara_umum.pdf,5d9c36203b232cbc2ab49d6ea77cbec88d3508cf6adcebd0021a7ab240c67af9,2740,,ya
deskriptif__objek_wisata__tim_sepak_sawut_palangka_raya_unggul,TIM SEPAK SAWUT PALANGKA RAYA UNGGUL,pdf,deskriptif,objek_wisata,post,2022-05-19,https://disparbudpora.palangkaraya.go.id/tim-sepak-sawut-palangka-raya-unggul/,deskriptif/objek_wisata/tim_sepak_sawut_palangka_raya_unggul.pdf,documents/deskriptif/objek_wisata/tim_sepak_sawut_palangka_raya_unggul.pdf,028dc881d454bb1f89082ded791fabaa7b6e85d84a80865af2e13781c8de14c8,3249,,ya
deskriptif__objek_wisata__kontingen_palangka_raya_ikut_meriahkan_pawai_budaya_isen_mulang,Kontingen Palangka Raya Ikut Meriahkan Pawai Budaya Isen Mulang,pdf,deskriptif,objek_wisata,post,2022-05-17,https://disparbudpora.palangkaraya.go.id/kontingen-palangka-raya-ikut-meriahkan-pawai-budaya-isen-mulang/,deskriptif/objek_wisata/kontingen_palangka_raya_ikut_meriahkan_pawai_budaya_isen_mulang.pdf,documents/deskriptif/objek_wisata/kontingen_palangka_raya_ikut_meriahkan_pawai_budaya_isen_mulang.pdf,fbb6ccc9150f4e59a853e210de8ad1b65d6e9e086590bc8b176c74a4b7c0ff4f,2835,,ya
deskriptif__objek_wisata__motoprix_region_c_kalimantan_putaran_2_walikota_cup_2022,Motoprix Region C Kalimantan Putaran 2 Walikota Cup 2022,pdf,deskriptif,objek_wisata,post,2022-05-09,https://disparbudpora.palangkaraya.go.id/motoprix-region-c-kalimantan-putaran-2-walikota-cup-2022/,deskriptif/objek_wisata/motoprix_region_c_kalimantan_putaran_2_walikota_cup_2022.pdf,documents/deskriptif/objek_wisata/motoprix_region_c_kalimantan_putaran_2_walikota_cup_2022.pdf,104be43d2c17681fce064ba28aa4993732342560188ec504933ac0eab27b4d02,2221,,ya
deskriptif__objek_wisata__danau_hanjalutung,DANAU HANJALUTUNG,pdf,deskriptif,objek_wisata,post,2022-03-18,https://disparbudpora.palangkaraya.go.id/danau-hanjalutung/,deskriptif/objek_wisata/danau_hanjalutung.pdf,documents/deskriptif/objek_wisata/danau_hanjalutung.pdf,ceccdde5d36d71d18a0df4d3985776c7b494706ff3997654127f55becb99bfdd,2791,,ya
deskriptif__objek_wisata__betang_mandala_wisata_eka_tingang_nganderang,BETANG MANDALA WISATA (EKA TINGANG NGANDERANG),pdf,deskriptif,objek_wisata,post,2022-03-18,https://disparbudpora.palangkaraya.go.id/betang-mandala-wisata-eka-tingang-nganderang/,deskriptif/objek_wisata/betang_mandala_wisata_eka_tingang_nganderang.pdf,documents/deskriptif/objek_wisata/betang_mandala_wisata_eka_tingang_nganderang.pdf,7b2d1e312ee6a3f9381f19fbc5f1aaf44503628c5a0c93adc311203e647baf37,3070,,ya
deskriptif__objek_wisata__pasar_blauran_pasar_besar,PASAR BLAURAN/PASAR BESAR,pdf,deskriptif,objek_wisata,post,2022-03-18,https://disparbudpora.palangkaraya.go.id/pasar-blauran-pasar-besar/,deskriptif/objek_wisata/pasar_blauran_pasar_besar.pdf,documents/deskriptif/objek_wisata/pasar_blauran_pasar_besar.pdf,d817475986ccbc2ff149a99e2d7f5421692061edd034dcf9b34ac98bdafa556c,3125,,ya
deskriptif__objek_wisata__desa_wisata_kanarakan,DESA WISATA KANARAKAN,pdf,deskriptif,objek_wisata,post,2022-03-17,https://disparbudpora.palangkaraya.go.id/desa-wisata-kanarakan-2/,deskriptif/objek_wisata/desa_wisata_kanarakan_2.pdf,documents/deskriptif/objek_wisata/desa_wisata_kanarakan.pdf,a860f1e2eff6048ff3e0af943bcd4e6d1cb44e430e812a813d5239dc6bad471d,2808,,ya
deskriptif__objek_wisata__arboretum_nyaru_menteng_02,ARBORETUM NYARU MENTENG,pdf,deskriptif,objek_wisata,post,2022-03-17,https://disparbudpora.palangkaraya.go.id/arboretum-nyaru-menteng/,deskriptif/objek_wisata/arboretum_nyaru_menteng.pdf,documents/deskriptif/objek_wisata/arboretum_nyaru_menteng_02.pdf,a21649b49061da58d2e4477008e268a2c069ad0e9cc32fe31d32d45fe9768f6b,2909,,ya
deskriptif__objek_wisata__danau_tahai_02,DANAU TAHAI,pdf,deskriptif,objek_wisata,post,2022-03-17,https://disparbudpora.palangkaraya.go.id/danau-tahai/,deskriptif/objek_wisata/danau_tahai.pdf,documents/deskriptif/objek_wisata/danau_tahai_02.pdf,e82c18aa1de46c245bd593fc722be47e0600c3d598c84cb4b27f7c630fd4e1c8,2993,,ya
deskriptif__objek_wisata__pemancingan_anugerah,PEMANCINGAN ANUGERAH,pdf,deskriptif,objek_wisata,post,2022-03-09,https://disparbudpora.palangkaraya.go.id/pemancingan-anugerah/,deskriptif/objek_wisata/pemancingan_anugerah.pdf,documents/deskriptif/objek_wisata/pemancingan_anugerah.pdf,69701a6045f7472e58cb1cb9325982f312ac88b7d838d13ab0e23a56adfe2ae8,2789,,ya
deskriptif__objek_wisata__taman_wisata_alam_bukit_tangkiling,TAMAN WISATA ALAM BUKIT TANGKILING,pdf,deskriptif,objek_wisata,post,2022-03-09,https://disparbudpora.palangkaraya.go.id/taman-wisata-alam-bukit-tangkiling/,deskriptif/objek_wisata/taman_wisata_alam_bukit_tangkiling.pdf,documents/deskriptif/objek_wisata/taman_wisata_alam_bukit_tangkiling.pdf,18e5866e024d0252bc2dd3a677d1b247c3165d13aa9cd6ae8abddbe83c66cbfe,3225,,ya
deskriptif__objek_wisata__wisata_kum_kum,WISATA KUM-KUM,pdf,deskriptif,objek_wisata,post,2022-03-09,https://disparbudpora.palangkaraya.go.id/wisata-kum-kum/,deskriptif/objek_wisata/wisata_kum_kum.pdf,documents/deskriptif/objek_wisata/wisata_kum_kum.pdf,f66fa4e905b15ad4a11b63358ac04f095cc2b8d333d82181a7da382444149029,2565,,ya
deskriptif__objek_wisata__telok_kaja,TELOK KAJA,pdf,deskriptif,objek_wisata,post,2022-02-24,https://disparbudpora.palangkaraya.go.id/telok-kaja/,deskriptif/objek_wisata/telok_kaja.pdf,documents/deskriptif/objek_wisata/telok_kaja.pdf,5b54a3e56d37a8d8b93e25ea6b036012cd2cefe46da532b71e85e831dfa60668,3320,,ya
deskriptif__objek_wisata__pura_sali_paseban_batu,PURA SALI PASEBAN BATU,pdf,deskriptif,objek_wisata,post,2022-02-23,https://disparbudpora.palangkaraya.go.id/pura-sali-paseban-batu/,deskriptif/objek_wisata/pura_sali_paseban_batu.pdf,documents/deskriptif/objek_wisata/pura_sali_paseban_batu.pdf,e2a277f82fb6bd49060ca491ea1571e44e8e0662a0f56c0f4f5a3672d3cdaa9b,2698,,ya
deskriptif__objek_wisata__batu_banama_bukit_tangkiling,BATU BANAMA BUKIT TANGKILING,pdf,deskriptif,objek_wisata,post,2022-02-23,https://disparbudpora.palangkaraya.go.id/batu-banama-bukit-tangkiling/,deskriptif/objek_wisata/batu_banama_bukit_tangkiling.pdf,documents/deskriptif/objek_wisata/batu_banama_bukit_tangkiling.pdf,5ed423df6499d2f583027a39460172def1e26346d413f8dfef58bd0c55c7def4,3204,,ya
deskriptif__objek_wisata__sei_batu,SEI BATU,pdf,deskriptif,objek_wisata,post,2022-02-23,https://disparbudpora.palangkaraya.go.id/sei-batu/,deskriptif/objek_wisata/sei_batu.pdf,documents/deskriptif/objek_wisata/sei_batu.pdf,4f360089e5b9f6965a9517efe08d0e24d8bb5b5312bf8e123a20a0d0771d2f81,3010,,ya
deskriptif__objek_wisata__manasa_agrowisata_bukit_buhis,MANASA AGROWISATA/BUKIT BUHIS,pdf,deskriptif,objek_wisata,post,2022-02-23,https://disparbudpora.palangkaraya.go.id/manasa-agrowisata-bukit-buhis/,deskriptif/objek_wisata/manasa_agrowisata_bukit_buhis.pdf,documents/deskriptif/objek_wisata/manasa_agrowisata_bukit_buhis.pdf,2b1cbc50ccba964098f10011372e6347e96854b516bac800492c3799c4c3357f,2214,,ya
deskriptif__objek_wisata__kalimantan_hutan_itah_kahui,KALIMANTAN HUTAN ITAH (KAHUI),pdf,deskriptif,objek_wisata,post,2022-02-23,https://disparbudpora.palangkaraya.go.id/kalimantan-hutan-itah/,deskriptif/objek_wisata/kalimantan_hutan_itah.pdf,documents/deskriptif/objek_wisata/kalimantan_hutan_itah_kahui.pdf,8fe228147b7c93d3c1f2eaf842a57018340ece0f728401a00309045716b781aa,2299,,ya
deskriptif__artikel_dan_berita__pemilihan_putra_putri_pariwisata_kota_palangka_raya_tahun_2022,Pemilihan Putra Putri Pariwisata kota Palangka Raya Tahun 2022,pdf,deskriptif,artikel_dan_berita,post,2022-02-17,https://disparbudpora.palangkaraya.go.id/pemilihan-putra-putri-pariwisata-kota-palangka-raya-tahun-2022/,deskriptif/artikel_dan_berita_pariwisata/pemilihan_putra_putri_pariwisata_kota_palangka_raya_tahun_2022.pdf,documents/deskriptif/artikel_dan_berita/pemilihan_putra_putri_pariwisata_kota_palangka_raya_tahun_2022.pdf,34ce775ee243225386399b533d73f21090ad59a2754568479e6466aa9f955f2f,3398,,ya
deskriptif__objek_wisata__sandung_bawi_kuwu,Sandung Bawi Kuwu,pdf,deskriptif,objek_wisata,post,2022-02-15,https://disparbudpora.palangkaraya.go.id/sandung-bawu-kuwu/,deskriptif/objek_wisata/sandung_bawu_kuwu.pdf,documents/deskriptif/objek_wisata/sandung_bawi_kuwu.pdf,bf8b4d00cea0d8c238e8afe6851ac379ba8c5c6bf310d29ecb8a8431f7da4b1e,2875,,ya
deskriptif__objek_wisata__hutan_pendidikan_mungku_baru,Hutan Pendidikan Mungku Baru,pdf,deskriptif,objek_wisata,post,2022-02-15,https://disparbudpora.palangkaraya.go.id/hutan-pendidikan-hutan-ulin-mungku-baru/,deskriptif/objek_wisata/hutan_pendidikan_hutan_ulin_mungku_baru.pdf,documents/deskriptif/objek_wisata/hutan_pendidikan_mungku_baru.pdf,2c7d3d4af427526d8007337ac37a782633a91acb0c5ca9c46f96fd1276e0cdf3,3031,,ya
deskriptif__artikel_dan_berita__launching_reaktivasi_kawasan_wisata_kereng_bangkirai,Launching Reaktivasi Kawasan Wisata Kereng Bangkirai,pdf,deskriptif,artikel_dan_berita,post,2020-08-18,https://disparbudpora.palangkaraya.go.id/launching-reaktivasi-kawasan-wisata-kereng-bangkirai/,deskriptif/artikel_dan_berita_pariwisata/launching_reaktivasi_kawasan_wisata_kereng_bangkirai.pdf,documents/deskriptif/artikel_dan_berita/launching_reaktivasi_kawasan_wisata_kereng_bangkirai.pdf,34b384ba9b1ba443b2e21c124a5388002e20caace3ca5579fbc79eaa41caf5a0,3532,,ya
deskriptif__artikel_dan_berita__pencanangan_3_tiga_destinasi_pariwisata_unggulan_kota_palangka_raya,Pencanangan 3 (tiga) Destinasi Pariwisata Unggulan Kota Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2019-12-19,https://disparbudpora.palangkaraya.go.id/pencanangan-3-tiga-destinasi-pariwisata-unggulan-kota-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/pencanangan_3_tiga_destinasi_pariwisata_unggulan_kota_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/pencanangan_3_tiga_destinasi_pariwisata_unggulan_kota_palangka_raya.pdf,23213271ce10d9cbf5d27ac8f7604afae2651233065882e1ebce29db2565992f,3612,,ya
deskriptif__artikel_dan_berita__walikota_palangka_raya_membuka_kegiatan_pelatihan_pemandu_wisata_alam_pedesaan_perkotaan_tahun_2019,Walikota Palangka Raya Membuka Kegiatan Pelatihan Pemandu Wisata Alam Pedesaan Perkotaan tahun 2019,pdf,deskriptif,artikel_dan_berita,post,2019-10-09,https://disparbudpora.palangkaraya.go.id/walikota-palangka-raya-membuka-kegiatan-pelatihan-pemandu-wisata-alam-pedesaan-perkotaan-tahun-2019/,deskriptif/artikel_dan_berita_pariwisata/walikota_palangka_raya_membuka_kegiatan_pelatihan_pemandu_wisata_alam_pedesaan_perkotaan_tahun_2019.pdf,documents/deskriptif/artikel_dan_berita/walikota_palangka_raya_membuka_kegiatan_pelatihan_pemandu_wisata_alam_pedesaan_perkotaan_tahun_2019.pdf,29989650d42ec97653601add955cad06beaf17c1e6596d7a4b21f7e10d145c9b,3657,,ya
deskriptif__artikel_dan_berita__wakil_walikota_palangka_raya_resmi_buka_pelatihan_tata_kelola_destinasi_pariwisata,Wakil Walikota Palangka Raya Resmi Buka Pelatihan Tata Kelola Destinasi Pariwisata,pdf,deskriptif,artikel_dan_berita,post,2019-10-01,https://disparbudpora.palangkaraya.go.id/wakil-walikota-palangka-raya-resmi-buka-pelatihan-tata-kelola-destinasi-pariwisata/,deskriptif/artikel_dan_berita_pariwisata/wakil_walikota_palangka_raya_resmi_buka_pelatihan_tata_kelola_destinasi_pariwisata.pdf,documents/deskriptif/artikel_dan_berita/wakil_walikota_palangka_raya_resmi_buka_pelatihan_tata_kelola_destinasi_pariwisata.pdf,cab07d5d312661f5e564443eaa77d3b7a54013d156e884a04e6f0f62e0349dbb,3530,,ya
deskriptif__artikel_dan_berita__luar_biasa_desa_wisata_kereng_bangkirai_dalam_indonesia_sustainable_tourism_award_ista_2019,Luar Biasa Desa Wisata Kereng Bangkirai dalam Indonesia Sustainable Tourism Award (ISTA) 2019,pdf,deskriptif,artikel_dan_berita,post,2019-09-27,https://disparbudpora.palangkaraya.go.id/luar-biasa-desa-wisata-kereng-bangkirai-dalam-indonesia-sustainable-tourism-award-ista-2019/,deskriptif/artikel_dan_berita_pariwisata/luar_biasa_desa_wisata_kereng_bangkirai_dalam_indonesia_sustainable_tourism_award_ista_2019.pdf,documents/deskriptif/artikel_dan_berita/luar_biasa_desa_wisata_kereng_bangkirai_dalam_indonesia_sustainable_tourism_award_ista_2019.pdf,84f0cb81950aa921429695a9a6328e48cc7fcf6bf2b681808ab2cfd0f6c540f2,4254,,ya
deskriptif__artikel_dan_berita__puncak_hut_kota_cantik_palangka_raya,Puncak HUT Kota Cantik Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2019-08-05,https://disparbudpora.palangkaraya.go.id/puncak-hut-kota-cantik-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/puncak_hut_kota_cantik_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/puncak_hut_kota_cantik_palangka_raya.pdf,a5072d9ff92e66425b99f59590aba85cd176c2c5ce0a8180a0af4d819680eeb6,3661,,ya
